Link

প্রচ্ছদ
জাতীয়
রাজনীতি
নির্বাচন
সারাদেশ
ঢাকা বিভাগ
খুলনা বিভাগ
চট্টগ্রাম বিভাগ
বরিশাল বিভাগ
ময়মনসিংহ বিভাগ
রংপুর বিভাগ
রাজশাহী বিভাগ
সিলেট বিভাগ
আর্ন্তজাতিক
বিনোদন
খেলাধুলা
অর্থনীতি
লাইফস্টাইল
আরো..
আইন আদালত
বিজ্ঞান ও প্রযুক্তি
শিক্ষাঙ্গন
ধর্ম
শিল্প সাহিত্য

অন্যরকম
এক্সক্লুসিভ সংবাদ
বিশেষ প্রতিবেদন


bdreport24.com – Get Unlimited News and TIPS AND TRICKS








প্রচ্ছদ
জাতীয়

৩১০৭ জনের মুক্তিযোদ্ধা সনদ বাতিল হয়েছে: মন্ত্রী

এক-তৃতীয়াংশ দৃশ্যমান হলো পদ্মা সেতু

কর্মকর্তারা কালভার্ট-স্কুলের নথি দেরিতে আনেন : পরিকল্পনামন্ত্রী

সুন্দরবনে ৩ বছরে বাঘ বেড়েছে ৮টি

সুন্দরবনের সংকটাপন্ন এলাকায় দূষণকারী ৫ প্রতিষ্ঠান


রাজনীতি
নির্বাচন
সারাদেশ
ঢাকা বিভাগ
খুলনা বিভাগ
চট্টগ্রাম বিভাগ
বরিশাল বিভাগ
ময়মনসিংহ বিভাগ
রংপুর বিভাগ
রাজশাহী বিভাগ
সিলেট বিভাগ
আর্ন্তজাতিক

মিয়ানমারের রাখাইনকে বাংলাদেশের সঙ্গে যুক্ত করতে চায় যুক্তরাষ্ট্র

টকশো’তে সাংবাদিককে ফেলে পেটালেন রাজনৈতিক নেতা! (ভিডিও)

ভারতে মুসলিম যুবককে পিটিয়ে হত্যা আটক ১১

সৌদির আরও একটি ড্রোন ভূপাতিত করল ইয়েমেন

যুক্তরাষ্ট্রের বিরুদ্ধে সংঘাতে ইরানের বিজয় নিশ্চিত: রুহানি


বিনোদন

প্রেমিকের সঙ্গে আমিরকন্যার অন্তরঙ্গ মুহূর্ত ভাইরাল

ঐশ্বরিয়াকে জড়িয়ে কান্নায় ভেঙে পড়লেন কাজল

এই মডেলকে একরাতের জন্য ৭৭ কোটির প্রস্তাব সালমানের!

জুনে বিয়ে করছেন নুসরাত

ইসলাম গ্রহণ করেছেন এই তামিল নায়ক


খেলাধুলা

শূন্য রানেই উইকেট হারাল পাকিস্তান

পাকিস্তানকে ২২৮ রানের লক্ষ্য দিলো আফগানিস্তান

টাইগারদের বিপক্ষে ‘বাজে সময়’ অপেক্ষা করছে পাকিস্তানের: আফ্রিদি

পাকিস্তানের বিপক্ষে টস জিতে ব্যাটিংয়ে আফগানিস্তান

পাকিস্তানের বোলিং তোপে কিউইদের ব্যাটিং বিপর্যয়


অর্থনীতি

প্রধানমন্ত্রীর নির্দেশও আমলে নিচ্ছে না ব্যাংক

আর ঋণ নেব না দেব ইনশআল্লাহ : অর্থমন্ত্রী

রাজস্ব আদায়ের লক্ষ্যমাত্রা অর্জিত হয়নি : অর্থমন্ত্রী

২৪ দিনেই ১৩৫ কোটি ডলার দেশে পাঠিয়েছেন প্রবাসীরা

পোশাক শ্রমিকদের জন্য ১ ও ২ জুন  খোলা থাকবে ব্যাংক


লাইফস্টাইল

৫ আচরণে বোঝা যায় নারী সঙ্গী বেইমানি করছে কিনা

টাকার জন্য কিশোরীর ইজ্জত বিক্রির করুণ কাহিনী

ইফতারে ঠাণ্ডা পানি পান করলে যে ৯টি সমস্যা হয়

গাদা গাদা গ্যাসের ওষুধ ছাড়ুন পেট থেকে গ্যাস দূর করার ঘরোয়া টোটকা

যেসব খাবারে কোলেস্টেরল কমে


আরো..
আইন আদালত
বিজ্ঞান ও প্রযুক্তি
শিক্ষাঙ্গন
ধর্ম
শিল্প সাহিত্য



বাজেটে পরিবর্তন আনতে নানা সুপারিশ প্রধানমন্ত্রীর

জুনের পর নিবন্ধন ছাড়া অনলাইন পত্রিকা বন্ধ

সংসদ চত্বর থেকে জিয়ার কবর অপসারণের দাবি

‘রিফাত হত্যার আসামিদের পালানোর পথ বন্ধ দু’দিনের মধ্যে গ্রেফতার’

রিফাত হত্যাকাণ্ডের দ্রুত বিচার দাবি সংসদে

বাজেটে পরিবর্তন আনতে নানা সুপারিশ প্রধানমন্ত্রীর

কর্মকর্তারা কালভার্ট-স্কুলের নথি দেরিতে আনেন : পরিকল্পনামন্ত্রী

নতুন মাদকদ্রব্য আইনে মোবাইল কোর্টেও শাস্তির বিধান

ভিসা পেয়েছেন ১২ হাজার হজযাত্রী

টাইগারদের বিপক্ষে ‘বাজে সময়’ অপেক্ষা করছে পাকিস্তানের: আফ্রিদি

এরশাদের শারীরিক অবস্থার উন্নতি

রোহিঙ্গাদের ফেরত পাঠানো না গেলে নিরাপত্তা ব্যাহত হতে পারে: প্রধানমন্ত্রী

স্বাধীনতার ৫০ বছর উদযাপনে উদ্বোধন হবে মেট্টোরেল

ঘুষ নেয়ার ভিডিও করায় সাংবাদিককে পেটাল পুলিশ ৪ পুলিশ সদস্য ক্লোজড


